campaign,scenario,half_saturation,day,raw_union,online_union,truth_union,raw_error,online_error,downward_step
provider_eval_broad_awareness_control,broad_awareness_control,existing_vid,1,61789835.35104316,61789835.35104316,60630000.0,0.019129727050027336,0.019129727050027336,0.0
provider_eval_broad_awareness_control,broad_awareness_control,existing_vid,2,111285466.25504832,111285466.25504832,108360000.0,0.026997658315322255,0.026997658315322255,0.0
provider_eval_broad_awareness_control,broad_awareness_control,existing_vid,3,144100760.6467638,144100760.6467638,139605000.0,0.03220343574201355,0.03220343574201355,0.0
provider_eval_broad_awareness_control,broad_awareness_control,existing_vid,4,159639538.40672383,159639538.40672383,156360000.0,0.02097427990997587,0.02097427990997587,0.0
provider_eval_broad_awareness_control,broad_awareness_control,existing_vid,5,166332763.88835153,166332763.88835153,163155000.0,0.019476962939238944,0.019476962939238944,0.0
provider_eval_broad_awareness_control,broad_awareness_control,existing_vid,6,171264303.39745298,171264303.39745298,168420000.0,0.016888156973358152,0.016888156973358152,0.0
provider_eval_broad_awareness_control,broad_awareness_control,existing_vid,7,175392706.0398784,175392706.0398784,173355000.0,0.011754527068030332,0.011754527068030332,0.0
provider_eval_broad_awareness_control,broad_awareness_control,existing_vid,8,178084560.49701375,178084560.49701375,176955000.0,0.006383320601360503,0.006383320601360503,0.0
provider_eval_broad_awareness_control,broad_awareness_control,existing_vid,9,179226954.0872599,179226954.0872599,178905000.0,0.0017995812708414445,0.0017995812708414445,0.0
provider_eval_broad_awareness_control,broad_awareness_control,existing_vid,10,179721380.9848904,179721380.9848904,179565000.0,0.0008708878951377015,0.0008708878951377015,0.0
provider_eval_broad_awareness_control,broad_awareness_control,existing_vid,11,179878316.92507118,179878316.92507118,179820000.0,0.00032430722428639677,0.00032430722428639677,0.0
provider_eval_broad_awareness_control,broad_awareness_control,existing_vid,12,179932922.1080929,179932922.1080929,179850000.0,0.000461062597124849,0.000461062597124849,0.0
provider_eval_broad_awareness_control,broad_awareness_control,existing_vid,13,179951239.9754979,179951239.9754979,179865000.0,0.00047947057792178266,0.00047947057792178266,0.0
provider_eval_broad_awareness_control,broad_awareness_control,5.0,1,58925705.39556685,58925705.39556685,60630000.0,0.0281097576188875,0.0281097576188875,0.0
provider_eval_broad_awareness_control,broad_awareness_control,5.0,2,101225230.80600774,101225230.80600774,108360000.0,0.06584320038752545,0.06584320038752545,0.0
provider_eval_broad_awareness_control,broad_awareness_control,5.0,3,125885722.19294378,125885722.19294378,139605000.0,0.09827210921568869,0.09827210921568869,0.0
provider_eval_broad_awareness_control,broad_awareness_control,5.0,4,138017550.21478254,138017550.21478254,156360000.0,0.11730909302390294,0.11730909302390294,0.0
provider_eval_broad_awareness_control,broad_awareness_control,5.0,5,141657135.16411474,141657135.16411474,163155000.0,0.1317634447971883,0.1317634447971883,0.0
provider_eval_broad_awareness_control,broad_awareness_control,5.0,6,143984037.92704365,143984037.92704365,168420000.0,0.14508943161712595,0.14508943161712595,0.0
provider_eval_broad_awareness_control,broad_awareness_control,5.0,7,146100423.85944843,146100423.85944843,173355000.0,0.15721828698653956,0.15721828698653956,0.0
provider_eval_broad_awareness_control,broad_awareness_control,5.0,8,144313306.68539375,146100423.85944843,176955000.0,0.18446324384508067,0.1743639690347917,0.012232114916887067
provider_eval_broad_awareness_control,broad_awareness_control,5.0,9,127198215.43795386,146100423.85944843,178905000.0,0.28901810772223324,0.1833631041086139,0.11859676450177373
provider_eval_broad_awareness_control,broad_awareness_control,5.0,10,165213306.06822425,165213306.06822425,179565000.0,0.07992478451689221,0.07992478451689221,0.0
provider_eval_broad_awareness_control,broad_awareness_control,5.0,11,179832187.79275772,179832187.79275772,179820000.0,6.777773750261236e-05,6.777773750261236e-05,0.0
provider_eval_broad_awareness_control,broad_awareness_control,5.0,12,178938605.00592187,179832187.79275772,179850000.0,0.005067528463042144,9.90392396012246e-05,0.004968981347575175
provider_eval_broad_awareness_control,broad_awareness_control,5.0,13,146348485.98294187,179832187.79275772,179865000.0,0.1863426126097803,0.00018242686038017538,0.182130172647213
provider_eval_broad_awareness_control,broad_awareness_control,20.0,1,60330946.72844538,60330946.72844538,60630000.0,0.004932430670536353,0.004932430670536353,0.0
provider_eval_broad_awareness_control,broad_awareness_control,20.0,2,103965308.70151876,103965308.70151876,108360000.0,0.040556398103370625,0.040556398103370625,0.0
provider_eval_broad_awareness_control,broad_awareness_control,20.0,3,129137476.6169382,129137476.6169382,139605000.0,0.0749795736761706,0.0749795736761706,0.0
provider_eval_broad_awareness_control,broad_awareness_control,20.0,4,141097154.31839377,141097154.31839377,156360000.0,0.09761349246358553,0.09761349246358553,0.0
provider_eval_broad_awareness_control,broad_awareness_control,20.0,5,145031677.84820014,145031677.84820014,163155000.0,0.1110803968729114,0.1110803968729114,0.0
provider_eval_broad_awareness_control,broad_awareness_control,20.0,6,148203391.87261638,148203391.87261638,168420000.0,0.12003686098672141,0.12003686098672141,0.0
provider_eval_broad_awareness_control,broad_awareness_control,20.0,7,151710739.7816,151710739.7816,173355000.0,0.12485512513858846,0.12485512513858846,0.0
provider_eval_broad_awareness_control,broad_awareness_control,20.0,8,159150759.19780493,159150759.19780493,176955000.0,0.10061451104628336,0.10061451104628336,0.0
provider_eval_broad_awareness_control,broad_awareness_control,20.0,9,133767312.71564442,159150759.19780493,178905000.0,0.25229975285405987,0.11041748862354363,0.15949309076566823
provider_eval_broad_awareness_control,broad_awareness_control,20.0,10,174472032.0402034,174472032.0402034,179565000.0,0.028362809900574208,0.028362809900574208,0.0
provider_eval_broad_awareness_control,broad_awareness_control,20.0,11,179999994.9256949,179999994.9256949,179820000.0,0.00100097278219838,0.00100097278219838,0.0
provider_eval_broad_awareness_control,broad_awareness_control,20.0,12,118385878.2246044,179999994.9256949,179850000.0,0.34175213664384546,0.000834000142868572,0.34230065798904713
provider_eval_broad_awareness_control,broad_awareness_control,20.0,13,159947608.50029048,179999994.9256949,179865000.0,0.11073522641819986,0.0007505347104490183,0.0
provider_eval_broad_awareness_control,broad_awareness_control,50.0,1,61018701.05400023,61018701.05400023,60630000.0,0.006411035032166067,0.006411035032166067,0.0
provider_eval_broad_awareness_control,broad_awareness_control,50.0,2,106177353.52349874,106177353.52349874,108360000.0,0.020142547771329424,0.020142547771329424,0.0
provider_eval_broad_awareness_control,broad_awareness_control,50.0,3,132404233.51895683,132404233.51895683,139605000.0,0.0515795743780178,0.0515795743780178,0.0
provider_eval_broad_awareness_control,broad_awareness_control,50.0,4,144393614.5156047,144393614.5156047,156360000.0,0.07653098928367419,0.07653098928367419,0.0
provider_eval_broad_awareness_control,broad_awareness_control,50.0,5,148728494.7341564,148728494.7341564,163155000.0,0.08842208492441911,0.08842208492441911,0.0
provider_eval_broad_awareness_control,broad_awareness_control,50.0,6,152607683.09091315,152607683.09091315,168420000.0,0.09388621843656841,0.09388621843656841,0.0
provider_eval_broad_awareness_control,broad_awareness_control,50.0,7,156872515.86678627,156872515.86678627,173355000.0,0.0950793696934829,0.0950793696934829,0.0
provider_eval_broad_awareness_control,broad_awareness_control,50.0,8,159920646.55783057,159920646.55783057,176955000.0,0.09626375882099646,0.09626375882099646,0.0
provider_eval_broad_awareness_control,broad_awareness_control,50.0,9,146759800.18161464,159920646.55783057,178905000.0,0.1796774814476139,0.10611415802895072,0.08229610534657703
provider_eval_broad_awareness_control,broad_awareness_control,50.0,10,179997954.51873764,179997954.51873764,179565000.0,0.002411129778841333,0.002411129778841333,0.0
provider_eval_broad_awareness_control,broad_awareness_control,50.0,11,171477183.75151333,179997954.51873764,179820000.0,0.04639537453279206,0.0009896258410501833,0.047338153314055054
provider_eval_broad_awareness_control,broad_awareness_control,50.0,12,123919415.83724868,179997954.51873764,179850000.0,0.31098462142202565,0.0008226550944545119,0.27734166653436737
provider_eval_broad_awareness_control,broad_awareness_control,50.0,13,179999932.2249524,179999932.2249524,179865000.0,0.0007501861115414324,0.0007501861115414324,0.0
provider_eval_broad_awareness_control,broad_awareness_control,100.0,1,61351173.98687059,61351173.98687059,60630000.0,0.011894672387771513,0.011894672387771513,0.0
provider_eval_broad_awareness_control,broad_awareness_control,100.0,2,107758963.39822492,107758963.39822492,108360000.0,0.005546664837348468,0.005546664837348468,0.0
provider_eval_broad_awareness_control,broad_awareness_control,100.0,3,135166933.6919512,135166933.6919512,139605000.0,0.03179016731527391,0.03179016731527391,0.0
provider_eval_broad_awareness_control,broad_awareness_control,100.0,4,147393218.67436486,147393218.67436486,156360000.0,0.0573470281762288,0.0573470281762288,0.0
provider_eval_broad_awareness_control,broad_awareness_control,100.0,5,152121375.23250622,152121375.23250622,163155000.0,0.06762664195086748,0.06762664195086748,0.0
provider_eval_broad_awareness_control,broad_awareness_control,100.0,6,156472249.24908745,156472249.24908745,168420000.0,0.07094021345987737,0.07094021345987737,0.0
provider_eval_broad_awareness_control,broad_awareness_control,100.0,7,160995777.15177786,160995777.15177786,173355000.0,0.07129429695262401,0.07129429695262401,0.0
provider_eval_broad_awareness_control,broad_awareness_control,100.0,8,164427210.6923159,164427210.6923159,176955000.0,0.07079646976736512,0.07079646976736512,0.0
provider_eval_broad_awareness_control,broad_awareness_control,100.0,9,168542486.05151162,168542486.05151162,178905000.0,0.05792188003962094,0.05792188003962094,0.0
provider_eval_broad_awareness_control,broad_awareness_control,100.0,10,179999999.99973956,179999999.99973956,179565000.0,0.00242252109119014,0.00242252109119014,0.0
provider_eval_broad_awareness_control,broad_awareness_control,100.0,11,152357136.27063084,179999999.99973956,179820000.0,0.15272418935251453,0.00100100099955265,0.15357146516193732
provider_eval_broad_awareness_control,broad_awareness_control,100.0,12,179999999.74000153,179999999.99973956,179850000.0,0.0008340269113234888,0.0008340283555160273,0.0
provider_eval_broad_awareness_control,broad_awareness_control,100.0,13,179999999.95197707,179999999.99973956,179865000.0,0.0007505626551973655,0.000750562920743655,0.0
provider_eval_broad_awareness_control,broad_awareness_control,250.0,1,61596991.97045651,61596991.97045651,60630000.0,0.015949067630818256,0.015949067630818256,0.0
provider_eval_broad_awareness_control,broad_awareness_control,250.0,2,109402189.68338099,109402189.68338099,108360000.0,0.00961784499244178,0.00961784499244178,0.0
provider_eval_broad_awareness_control,broad_awareness_control,250.0,3,138612256.81540394,138612256.81540394,139605000.0,0.007111086168805284,0.007111086168805284,0.0
provider_eval_broad_awareness_control,broad_awareness_control,250.0,4,151516686.1240818,151516686.1240818,156360000.0,0.030975402122782103,0.030975402122782103,0.0
provider_eval_broad_awareness_control,broad_awareness_control,250.0,5,156811974.32521605,156811974.32521605,163155000.0,0.03887729873300815,0.03887729873300815,0.0
provider_eval_broad_awareness_control,broad_awareness_control,250.0,6,161572069.27891815,161572069.27891815,168420000.0,0.04065984278044088,0.04065984278044088,0.0
provider_eval_broad_awareness_control,broad_awareness_control,250.0,7,166167307.59804827,166167307.59804827,173355000.0,0.04146227338093352,0.04146227338093352,0.0
provider_eval_broad_awareness_control,broad_awareness_control,250.0,8,169654830.67045245,169654830.67045245,176955000.0,0.04125438291965502,0.04125438291965502,0.0
provider_eval_broad_awareness_control,broad_awareness_control,250.0,9,171009157.24096784,171009157.24096784,178905000.0,0.04413427662185048,0.04413427662185048,0.0
provider_eval_broad_awareness_control,broad_awareness_control,250.0,10,174907291.49110588,174907291.49110588,179565000.0,0.025938843922223793,0.025938843922223793,0.0
provider_eval_broad_awareness_control,broad_awareness_control,250.0,11,179999999.9997718,179999999.9997718,179820000.0,0.0010010009997319742,0.0010010009997319742,0.0
provider_eval_broad_awareness_control,broad_awareness_control,250.0,12,179999999.9965199,179999999.9997718,179850000.0,0.0008340283376140862,0.0008340283556953217,1.80661678314438e-11
provider_eval_broad_awareness_control,broad_awareness_control,250.0,13,179999999.99999812,179999999.99999812,179865000.0,0.0007505629221812051,0.0007505629221812051,0.0
provider_eval_broad_awareness_control,broad_awareness_control,500.0,1,61689922.23347369,61689922.23347369,60630000.0,0.01748181153675884,0.01748181153675884,0.0
provider_eval_broad_awareness_control,broad_awareness_control,500.0,2,110214338.04513574,110214338.04513574,108360000.0,0.01711275420021905,0.01711275420021905,0.0
provider_eval_broad_awareness_control,broad_awareness_control,500.0,3,140678227.86199757,140678227.86199757,139605000.0,0.007687603323645819,0.007687603323645819,0.0
provider_eval_broad_awareness_control,broad_awareness_control,500.0,4,154279775.66067824,154279775.66067824,156360000.0,0.013304069706585842,0.013304069706585842,0.0
provider_eval_broad_awareness_control,broad_awareness_control,500.0,5,159984842.05669916,159984842.05669916,163155000.0,0.019430345029578272,0.019430345029578272,0.0
provider_eval_broad_awareness_control,broad_awareness_control,500.0,6,164885757.3259812,164885757.3259812,168420000.0,0.020984697031343074,0.020984697031343074,0.0
provider_eval_broad_awareness_control,broad_awareness_control,500.0,7,169420555.8920272,169420555.8920272,173355000.0,0.022695879022657555,0.022695879022657555,0.0
provider_eval_broad_awareness_control,broad_awareness_control,500.0,8,172727182.54161254,172727182.54161254,176955000.0,0.02389204859081385,0.02389204859081385,0.0
provider_eval_broad_awareness_control,broad_awareness_control,500.0,9,174234046.7614622,174234046.7614622,178905000.0,0.026108567332035374,0.026108567332035374,0.0
provider_eval_broad_awareness_control,broad_awareness_control,500.0,10,175457236.1639122,175457236.1639122,179565000.0,0.022876194336801676,0.022876194336801676,0.0
provider_eval_broad_awareness_control,broad_awareness_control,500.0,11,176858284.62061626,176858284.62061626,179820000.0,0.016470444774684366,0.016470444774684366,0.0
provider_eval_broad_awareness_control,broad_awareness_control,500.0,12,178515366.8522618,178515366.8522618,179850000.0,0.007420812609053036,0.007420812609053036,0.0
provider_eval_broad_awareness_control,broad_awareness_control,500.0,13,178945253.39681092,178945253.39681092,179865000.0,0.005113538504929146,0.005113538504929146,0.0
provider_eval_broad_awareness_control,broad_awareness_control,1000.0,1,61738926.05287917,61738926.05287917,60630000.0,0.018290055300662536,0.018290055300662536,0.0
provider_eval_broad_awareness_control,broad_awareness_control,1000.0,2,110708510.921157,110708510.921157,108360000.0,0.021673227400858273,0.021673227400858273,0.0
provider_eval_broad_awareness_control,broad_awareness_control,1000.0,3,142127940.22376043,142127940.22376043,139605000.0,0.018071990428426103,0.018071990428426103,0.0
provider_eval_broad_awareness_control,broad_awareness_control,1000.0,4,156403170.7214948,156403170.7214948,156360000.0,0.00027609824440262147,0.00027609824440262147,0.0
provider_eval_broad_awareness_control,broad_awareness_control,1000.0,5,162456813.1748752,162456813.1748752,163155000.0,0.004279285496152739,0.004279285496152739,0.0
provider_eval_broad_awareness_control,broad_awareness_control,1000.0,6,167405151.6891877,167405151.6891877,168420000.0,0.0060256995060699115,0.0060256995060699115,0.0
provider_eval_broad_awareness_control,broad_awareness_control,1000.0,7,171832832.9336732,171832832.9336732,173355000.0,0.00878063549552535,0.00878063549552535,0.0
provider_eval_broad_awareness_control,broad_awareness_control,1000.0,8,174957867.77670515,174957867.77670515,176955000.0,0.01128610224800008,0.01128610224800008,0.0
provider_eval_broad_awareness_control,broad_awareness_control,1000.0,9,176428334.5752965,176428334.5752965,178905000.0,0.013843466782390143,0.013843466782390143,0.0
provider_eval_broad_awareness_control,broad_awareness_control,1000.0,10,177419507.79506254,177419507.79506254,179565000.0,0.011948276139211194,0.011948276139211194,0.0
provider_eval_broad_awareness_control,broad_awareness_control,1000.0,11,178039557.36748898,178039557.36748898,179820000.0,0.009901249207602157,0.009901249207602157,0.0
provider_eval_broad_awareness_control,broad_awareness_control,1000.0,12,178335730.1614777,178335730.1614777,179850000.0,0.008419626569487268,0.008419626569487268,0.0
provider_eval_broad_awareness_control,broad_awareness_control,1000.0,13,178462660.00133058,178462660.00133058,179865000.0,0.007796625239315129,0.007796625239315129,0.0
provider_eval_traffic_optimization,traffic_optimization,existing_vid,1,27356731.305423338,27356731.305423338,26490000.0,0.03271918857770245,0.03271918857770245,0.0
provider_eval_traffic_optimization,traffic_optimization,existing_vid,2,57415951.13403655,57415951.13403655,54570000.0,0.05215230225465546,0.05215230225465546,0.0
provider_eval_traffic_optimization,traffic_optimization,existing_vid,3,86384079.51645927,86384079.51645927,80505000.0,0.07302750781267339,0.07302750781267339,0.0
provider_eval_traffic_optimization,traffic_optimization,existing_vid,4,109855946.83529396,109855946.83529396,100620000.0,0.09179036807090006,0.09179036807090006,0.0
provider_eval_traffic_optimization,traffic_optimization,existing_vid,5,127876685.89882475,127876685.89882475,116640000.0,0.09633647032600096,0.09633647032600096,0.0
provider_eval_traffic_optimization,traffic_optimization,existing_vid,6,138086850.6468208,138086850.6468208,125550000.0,0.09985544123314069,0.09985544123314069,0.0
provider_eval_traffic_optimization,traffic_optimization,existing_vid,7,144504303.44602025,144504303.44602025,130950000.0,0.10350747190546197,0.10350747190546197,0.0
provider_eval_traffic_optimization,traffic_optimization,existing_vid,8,148279278.39104795,148279278.39104795,134055000.0,0.10610777957590507,0.10610777957590507,0.0
provider_eval_traffic_optimization,traffic_optimization,existing_vid,9,150760406.41617137,150760406.41617137,136155000.0,0.10727043748794662,0.10727043748794662,0.0
provider_eval_traffic_optimization,traffic_optimization,existing_vid,10,153145270.64235333,153145270.64235333,138270000.0,0.10758133103604055,0.10758133103604055,0.0
provider_eval_traffic_optimization,traffic_optimization,existing_vid,11,155553282.74243852,155553282.74243852,140310000.0,0.10864003094888836,0.10864003094888836,0.0
provider_eval_traffic_optimization,traffic_optimization,existing_vid,12,157560676.00275353,157560676.00275353,142275000.0,0.1074375399947533,0.1074375399947533,0.0
provider_eval_traffic_optimization,traffic_optimization,existing_vid,13,158928478.4832579,158928478.4832579,143625000.0,0.10655163434818374,0.10655163434818374,0.0
provider_eval_traffic_optimization,traffic_optimization,5.0,1,27174782.58577451,27174782.58577451,26490000.0,0.025850607239505892,0.025850607239505892,0.0
provider_eval_traffic_optimization,traffic_optimization,5.0,2,56244036.1167413,56244036.1167413,54570000.0,0.0306768575543577,0.0306768575543577,0.0
provider_eval_traffic_optimization,traffic_optimization,5.0,3,82327564.05627294,82327564.05627294,80505000.0,0.022639141125059797,0.022639141125059797,0.0
provider_eval_traffic_optimization,traffic_optimization,5.0,4,102807397.14710754,102807397.14710754,100620000.0,0.021739188502360778,0.021739188502360778,0.0
provider_eval_traffic_optimization,traffic_optimization,5.0,5,117791409.27080375,117791409.27080375,116640000.0,0.00987147865915423,0.00987147865915423,0.0
provider_eval_traffic_optimization,traffic_optimization,5.0,6,124913232.08771849,124913232.08771849,125550000.0,0.0050718272583155175,0.0050718272583155175,0.0
provider_eval_traffic_optimization,traffic_optimization,5.0,7,128888505.7311081,128888505.7311081,130950000.0,0.01574260610073998,0.01574260610073998,0.0
provider_eval_traffic_optimization,traffic_optimization,5.0,8,131483319.31695026,131483319.31695026,134055000.0,0.019183772951771573,0.019183772951771573,0.0
provider_eval_traffic_optimization,traffic_optimization,5.0,9,133830826.21983479,133830826.21983479,136155000.0,0.017070058243657673,0.017070058243657673,0.0
provider_eval_traffic_optimization,traffic_optimization,5.0,10,135869770.25839037,135869770.25839037,138270000.0,0.01735900586974494,0.01735900586974494,0.0
provider_eval_traffic_optimization,traffic_optimization,5.0,11,138178599.174762,138178599.174762,140310000.0,0.015190655158135481,0.015190655158135481,0.0
provider_eval_traffic_optimization,traffic_optimization,5.0,12,139699077.73361415,139699077.73361415,142275000.0,0.01810523469608753,0.01810523469608753,0.0
provider_eval_traffic_optimization,traffic_optimization,5.0,13,141077136.52428877,141077136.52428877,143625000.0,0.017739693477536823,0.017739693477536823,0.0
provider_eval_traffic_optimization,traffic_optimization,20.0,1,27278684.66694647,27278684.66694647,26490000.0,0.029772920609530795,0.029772920609530795,0.0
provider_eval_traffic_optimization,traffic_optimization,20.0,2,56756449.15063624,56756449.15063624,54570000.0,0.04006687100304638,0.04006687100304638,0.0
provider_eval_traffic_optimization,traffic_optimization,20.0,3,83532849.85734662,83532849.85734662,80505000.0,0.037610705637496106,0.037610705637496106,0.0
provider_eval_traffic_optimization,traffic_optimization,20.0,4,104408296.30169192,104408296.30169192,100620000.0,0.03764953589437408,0.03764953589437408,0.0
provider_eval_traffic_optimization,traffic_optimization,20.0,5,119716704.78401917,119716704.78401917,116640000.0,0.026377784499478498,0.026377784499478498,0.0
provider_eval_traffic_optimization,traffic_optimization,20.0,6,127130527.2653438,127130527.2653438,125550000.0,0.012588827282706492,0.012588827282706492,0.0
provider_eval_traffic_optimization,traffic_optimization,20.0,7,131335165.54708484,131335165.54708484,130950000.0,0.0029413176562416046,0.0029413176562416046,0.0
provider_eval_traffic_optimization,traffic_optimization,20.0,8,133959348.66438048,133959348.66438048,134055000.0,0.0007135230735110524,0.0007135230735110524,0.0
provider_eval_traffic_optimization,traffic_optimization,20.0,9,136265159.77613747,136265159.77613747,136155000.0,0.0008090762449962998,0.0008090762449962998,0.0
provider_eval_traffic_optimization,traffic_optimization,20.0,10,138301178.08381355,138301178.08381355,138270000.0,0.00022548697341106595,0.00022548697341106595,0.0
provider_eval_traffic_optimization,traffic_optimization,20.0,11,140497562.3125744,140497562.3125744,140310000.0,0.0013367708115913804,0.0013367708115913804,0.0
provider_eval_traffic_optimization,traffic_optimization,20.0,12,141972218.8661374,141972218.8661374,142275000.0,0.002128140107978314,0.002128140107978314,0.0
provider_eval_traffic_optimization,traffic_optimization,20.0,13,143254140.78147626,143254140.78147626,143625000.0,0.002582135551079135,0.002582135551079135,0.0
provider_eval_traffic_optimization,traffic_optimization,50.0,1,27319495.009732783,27319495.009732783,26490000.0,0.0313135149011998,0.0313135149011998,0.0
provider_eval_traffic_optimization,traffic_optimization,50.0,2,57054417.141157985,57054417.141157985,54570000.0,0.04552716036573181,0.04552716036573181,0.0
provider_eval_traffic_optimization,traffic_optimization,50.0,3,84514162.06621626,84514162.06621626,80505000.0,0.04980016230316452,0.04980016230316452,0.0
provider_eval_traffic_optimization,traffic_optimization,50.0,4,105862623.98817708,105862623.98817708,100620000.0,0.05210320004151338,0.05210320004151338,0.0
provider_eval_traffic_optimization,traffic_optimization,50.0,5,121542965.56791052,121542965.56791052,116640000.0,0.0420350271597267,0.0420350271597267,0.0
provider_eval_traffic_optimization,traffic_optimization,50.0,6,129376223.42491186,129376223.42491186,125550000.0,0.03047569434418046,0.03047569434418046,0.0
provider_eval_traffic_optimization,traffic_optimization,50.0,7,133922319.01380056,133922319.01380056,130950000.0,0.022698121525777482,0.022698121525777482,0.0
provider_eval_traffic_optimization,traffic_optimization,50.0,8,136671909.1023041,136671909.1023041,134055000.0,0.019521159988841155,0.019521159988841155,0.0
provider_eval_traffic_optimization,traffic_optimization,50.0,9,138966218.56521472,138966218.56521472,136155000.0,0.02064719301689048,0.02064719301689048,0.0
provider_eval_traffic_optimization,traffic_optimization,50.0,10,141030108.33262354,141030108.33262354,138270000.0,0.01996172946136936,0.01996172946136936,0.0
provider_eval_traffic_optimization,traffic_optimization,50.0,11,143157400.03716737,143157400.03716737,140310000.0,0.020293635786240254,0.020293635786240254,0.0
provider_eval_traffic_optimization,traffic_optimization,50.0,12,144627200.07528108,144627200.07528108,142275000.0,0.0165327715711199,0.0165327715711199,0.0
provider_eval_traffic_optimization,traffic_optimization,50.0,13,145838361.93395486,145838361.93395486,143625000.0,0.01541070101970315,0.01541070101970315,0.0
provider_eval_traffic_optimization,traffic_optimization,100.0,1,27336774.178511232,27336774.178511232,26490000.0,0.0319658051533119,0.0319658051533119,0.0
provider_eval_traffic_optimization,traffic_optimization,100.0,2,57208277.00188674,57208277.00188674,54570000.0,0.04834665570618912,0.04834665570618912,0.0
provider_eval_traffic_optimization,traffic_optimization,100.0,3,85174477.45748988,85174477.45748988,80505000.0,0.058002328519841974,0.058002328519841974,0.0
provider_eval_traffic_optimization,traffic_optimization,100.0,4,106995124.96422134,106995124.96422134,100620000.0,0.06335842739238068,0.06335842739238068,0.0
provider_eval_traffic_optimization,traffic_optimization,100.0,5,123057895.9962009,123057895.9962009,116640000.0,0.05502311382202421,0.05502311382202421,0.0
provider_eval_traffic_optimization,traffic_optimization,100.0,6,131318807.89521739,131318807.89521739,125550000.0,0.04594829068273508,0.04594829068273508,0.0
provider_eval_traffic_optimization,traffic_optimization,100.0,7,136218038.5898216,136218038.5898216,130950000.0,0.04022938976572438,0.04022938976572438,0.0
provider_eval_traffic_optimization,traffic_optimization,100.0,8,139127606.2737801,139127606.2737801,134055000.0,0.037839739463504586,0.037839739463504586,0.0
provider_eval_traffic_optimization,traffic_optimization,100.0,9,141437473.6668432,141437473.6668432,136155000.0,0.03879750039912751,0.03879750039912751,0.0
provider_eval_traffic_optimization,traffic_optimization,100.0,10,143541758.98625654,143541758.98625654,138270000.0,0.038126556637423446,0.038126556637423446,0.0
provider_eval_traffic_optimization,traffic_optimization,100.0,11,145645267.9039773,145645267.9039773,140310000.0,0.0380248585558927,0.0380248585558927,0.0
provider_eval_traffic_optimization,traffic_optimization,100.0,12,147144039.50019073,147144039.50019073,142275000.0,0.03422273414296774,0.03422273414296774,0.0
provider_eval_traffic_optimization,traffic_optimization,100.0,13,148321479.1834229,148321479.1834229,143625000.0,0.032699593966390904,0.032699593966390904,0.0
provider_eval_traffic_optimization,traffic_optimization,250.0,1,27348379.12956381,27348379.12956381,26490000.0,0.032403893150766645,0.032403893150766645,0.0
provider_eval_traffic_optimization,traffic_optimization,250.0,2,57324461.23280808,57324461.23280808,54570000.0,0.05047574185098192,0.05047574185098192,0.0
provider_eval_traffic_optimization,traffic_optimization,250.0,3,85789810.0111887,85789810.0111887,80505000.0,0.06564573642865289,0.06564573642865289,0.0
provider_eval_traffic_optimization,traffic_optimization,250.0,4,108262551.63131814,108262551.63131814,100620000.0,0.07595459780677934,0.07595459780677934,0.0
provider_eval_traffic_optimization,traffic_optimization,250.0,5,124935487.72661784,124935487.72661784,116640000.0,0.07112043661366463,0.07112043661366463,0.0
provider_eval_traffic_optimization,traffic_optimization,250.0,6,133818077.10003151,133818077.10003151,125550000.0,0.06585485543633222,0.06585485543633222,0.0
provider_eval_traffic_optimization,traffic_optimization,250.0,7,139229917.759291,139229917.759291,130950000.0,0.06322961251844973,0.06322961251844973,0.0
provider_eval_traffic_optimization,traffic_optimization,250.0,8,142398477.78426373,142398477.78426373,134055000.0,0.06223921363816143,0.06223921363816143,0.0
provider_eval_traffic_optimization,traffic_optimization,250.0,9,144750834.39305252,144750834.39305252,136155000.0,0.06313271193164055,0.06313271193164055,0.0
provider_eval_traffic_optimization,traffic_optimization,250.0,10,146928606.4693965,146928606.4693965,138270000.0,0.0626210057814168,0.0626210057814168,0.0
provider_eval_traffic_optimization,traffic_optimization,250.0,11,149058613.13569877,149058613.13569877,140310000.0,0.062352028620189334,0.062352028620189334,0.0
provider_eval_traffic_optimization,traffic_optimization,250.0,12,150651456.6356141,150651456.6356141,142275000.0,0.05887511253287012,0.05887511253287012,0.0
provider_eval_traffic_optimization,traffic_optimization,250.0,13,151827564.65865985,151827564.65865985,143625000.0,0.05711098108727482,0.05711098108727482,0.0
provider_eval_traffic_optimization,traffic_optimization,500.0,1,27352495.267235845,27352495.267235845,26490000.0,0.0325592777363475,0.0325592777363475,0.0
provider_eval_traffic_optimization,traffic_optimization,500.0,2,57368601.887223706,57368601.887223706,54570000.0,0.051284623185334534,0.051284623185334534,0.0
provider_eval_traffic_optimization,traffic_optimization,500.0,3,86061351.5438295,86061351.5438295,80505000.0,0.06901871366784051,0.06901871366784051,0.0
provider_eval_traffic_optimization,traffic_optimization,500.0,4,108928951.8698578,108928951.8698578,100620000.0,0.08257753796320615,0.08257753796320615,0.0
provider_eval_traffic_optimization,traffic_optimization,500.0,5,126055033.15231186,126055033.15231186,116640000.0,0.08071873415905231,0.08071873415905231,0.0
provider_eval_traffic_optimization,traffic_optimization,500.0,6,135372267.35649568,135372267.35649568,125550000.0,0.07823390964950759,0.07823390964950759,0.0
