scenario,scenario_label,campaign,replicate,report,week_count,edp_count,method,method_label,truth_union,estimate,relative_error,signed_error,mean_edp_reach_fraction,reference_full_intersection
traffic_optimization,Traffic / landing-page views,meta_traffic_optimization_02,2,"full flight, 5 selected EDPs",13,5,pairwise_maxent_mixture,Mixture pair + higher-order inference,74580000.0,78726239.72070956,0.05559452561959724,0.05559452561959724,0.20221666666666666,0.9904061401313949
traffic_optimization,Traffic / landing-page views,meta_traffic_optimization_02,2,"noncontiguous weeks, 5 EDPs",6,5,baseline_vid,Existing VID,48160000.0,51095614.85407569,0.06095545793346538,0.06095545793346538,0.10428333333333334,-0.0003589412312566248
traffic_optimization,Traffic / landing-page views,meta_traffic_optimization_02,2,"noncontiguous weeks, 5 EDPs",6,5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,48160000.0,50501380.2091701,0.04861669869539251,0.04861669869539251,0.10428333333333334,-0.0003589412312566248
traffic_optimization,Traffic / landing-page views,meta_traffic_optimization_02,2,"noncontiguous weeks, 5 EDPs",6,5,two_group_latent_mixture,Two-group mixture,48160000.0,50938205.27335507,0.057686986572987264,0.057686986572987264,0.10428333333333334,-0.0003589412312566248
traffic_optimization,Traffic / landing-page views,meta_traffic_optimization_02,2,"noncontiguous weeks, 5 EDPs",6,5,pairwise_maxent_direct,Direct pair + higher-order inference,48160000.0,51478819.436395764,0.06891236371253663,0.06891236371253663,0.10428333333333334,-0.0003589412312566248
traffic_optimization,Traffic / landing-page views,meta_traffic_optimization_02,2,"noncontiguous weeks, 5 EDPs",6,5,pairwise_maxent_mixture,Mixture pair + higher-order inference,48160000.0,49868890.46693419,0.0354836060409923,0.0354836060409923,0.10428333333333334,-0.0003589412312566248
traffic_optimization,Traffic / landing-page views,meta_traffic_optimization_02,2,"weeks 1-3, 10 EDPs",3,10,baseline_vid,Existing VID,31830000.0,33441148.57422383,0.05061729733659539,0.05061729733659539,0.031675,-1.3388007074901822e-24
traffic_optimization,Traffic / landing-page views,meta_traffic_optimization_02,2,"weeks 1-3, 10 EDPs",3,10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,31830000.0,33311953.185695365,0.04655837843843434,0.04655837843843434,0.031675,-1.3388007074901822e-24
traffic_optimization,Traffic / landing-page views,meta_traffic_optimization_02,2,"weeks 1-3, 10 EDPs",3,10,two_group_latent_mixture,Two-group mixture,31830000.0,32762433.51473987,0.029294172627705655,0.029294172627705655,0.031675,-1.3388007074901822e-24
traffic_optimization,Traffic / landing-page views,meta_traffic_optimization_02,2,"weeks 1-3, 10 EDPs",3,10,pairwise_maxent_direct,Direct pair + higher-order inference,31830000.0,33004414.090636075,0.03689645273754554,0.03689645273754554,0.031675,-1.3388007074901822e-24
traffic_optimization,Traffic / landing-page views,meta_traffic_optimization_02,2,"weeks 1-3, 10 EDPs",3,10,pairwise_maxent_mixture,Mixture pair + higher-order inference,31830000.0,31303079.561260924,0.016554207940278863,-0.016554207940278863,0.031675,-1.3388007074901822e-24
traffic_optimization,Traffic / landing-page views,meta_traffic_optimization_02,2,"weeks 1-12, 10 EDPs",12,10,baseline_vid,Existing VID,91660000.0,102188103.2369148,0.11486038879461923,0.11486038879461923,0.17115,-3.0204356176312777e-15
traffic_optimization,Traffic / landing-page views,meta_traffic_optimization_02,2,"weeks 1-12, 10 EDPs",12,10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,91660000.0,92272120.23926267,0.006678161021848901,0.006678161021848901,0.17115,-3.0204356176312777e-15
traffic_optimization,Traffic / landing-page views,meta_traffic_optimization_02,2,"weeks 1-12, 10 EDPs",12,10,two_group_latent_mixture,Two-group mixture,91660000.0,99002049.36190824,0.08010090946877856,0.08010090946877856,0.17115,-3.0204356176312777e-15
traffic_optimization,Traffic / landing-page views,meta_traffic_optimization_02,2,"weeks 1-12, 10 EDPs",12,10,pairwise_maxent_direct,Direct pair + higher-order inference,91660000.0,102009188.55896583,0.11290845034874353,0.11290845034874353,0.17115,-3.0204356176312777e-15
traffic_optimization,Traffic / landing-page views,meta_traffic_optimization_02,2,"weeks 1-12, 10 EDPs",12,10,pairwise_maxent_mixture,Mixture pair + higher-order inference,91660000.0,97585702.30071902,0.0646487268243402,0.0646487268243402,0.17115,-3.0204356176312777e-15
traffic_optimization,Traffic / landing-page views,meta_traffic_optimization_02,2,"full flight, 10 EDPs",13,10,baseline_vid,Existing VID,95170000.0,105952318.9888386,0.11329535556203213,0.11329535556203213,0.19,-8.655021026519697e-15
traffic_optimization,Traffic / landing-page views,meta_traffic_optimization_02,2,"full flight, 10 EDPs",13,10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,95170000.0,94208814.1697036,0.010099672483938187,-0.010099672483938187,0.19,-8.655021026519697e-15
traffic_optimization,Traffic / landing-page views,meta_traffic_optimization_02,2,"full flight, 10 EDPs",13,10,two_group_latent_mixture,Two-group mixture,95170000.0,101894888.63486595,0.07066185389162503,0.07066185389162503,0.19,-8.655021026519697e-15
traffic_optimization,Traffic / landing-page views,meta_traffic_optimization_02,2,"full flight, 10 EDPs",13,10,pairwise_maxent_direct,Direct pair + higher-order inference,95170000.0,106291220.99928892,0.11685637279908496,0.11685637279908496,0.19,-8.655021026519697e-15
traffic_optimization,Traffic / landing-page views,meta_traffic_optimization_02,2,"full flight, 10 EDPs",13,10,pairwise_maxent_mixture,Mixture pair + higher-order inference,95170000.0,102404455.48484726,0.07601613412679692,0.07601613412679692,0.19,-8.655021026519697e-15
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 1-3, 2 EDPs",3,2,baseline_vid,Existing VID,8180000.0,8232240.0000000065,0.006386308068460455,0.006386308068460455,0.034458333333333334,60053.509061124794
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 1-3, 2 EDPs",3,2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,8180000.0,8232114.176682949,0.006370926244859299,0.006370926244859299,0.034458333333333334,60053.509061124794
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 1-3, 2 EDPs",3,2,two_group_latent_mixture,Two-group mixture,8180000.0,8231997.683009863,0.0063566849645309165,0.0063566849645309165,0.034458333333333334,60053.509061124794
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 1-3, 2 EDPs",3,2,pairwise_maxent_direct,Direct pair + higher-order inference,8180000.0,8172873.507566959,0.0008712093438925836,-0.0008712093438925836,0.034458333333333334,60053.509061124794
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 1-3, 2 EDPs",3,2,pairwise_maxent_mixture,Mixture pair + higher-order inference,8180000.0,8165167.272085071,0.0018132919211405123,-0.0018132919211405123,0.034458333333333334,60053.509061124794
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 5-12, 2 EDPs",8,2,baseline_vid,Existing VID,24300000.0,28188894.999999993,0.16003683127571985,0.16003683127571985,0.12520833333333334,2579911.467554814
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 5-12, 2 EDPs",8,2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,24300000.0,26454192.811268613,0.08864990992874949,0.08864990992874949,0.12520833333333334,2579911.467554814
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 5-12, 2 EDPs",8,2,two_group_latent_mixture,Two-group mixture,24300000.0,25851775.449351043,0.06385907198975484,0.06385907198975484,0.12520833333333334,2579911.467554814
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 5-12, 2 EDPs",8,2,pairwise_maxent_direct,Direct pair + higher-order inference,24300000.0,25296844.462030992,0.04102240584489679,0.04102240584489679,0.12520833333333334,2579911.467554814
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 5-12, 2 EDPs",8,2,pairwise_maxent_mixture,Mixture pair + higher-order inference,24300000.0,25493463.802132115,0.04911373671325575,0.04911373671325575,0.12520833333333334,2579911.467554814
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"full flight, 2 EDPs",13,2,baseline_vid,Existing VID,28190000.0,33925200.0,0.2034480312167435,0.2034480312167435,0.15304166666666666,3939997.51965557
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"full flight, 2 EDPs",13,2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,28190000.0,30968149.8339006,0.09855089868395178,0.09855089868395178,0.15304166666666666,3939997.51965557
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"full flight, 2 EDPs",13,2,two_group_latent_mixture,Two-group mixture,28190000.0,30167205.98262255,0.07013855915652888,0.07013855915652888,0.15304166666666666,3939997.51965557
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"full flight, 2 EDPs",13,2,pairwise_maxent_direct,Direct pair + higher-order inference,28190000.0,29372503.8196007,0.041947634608041906,0.041947634608041906,0.15304166666666666,3939997.51965557
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"full flight, 2 EDPs",13,2,pairwise_maxent_mixture,Mixture pair + higher-order inference,28190000.0,29770727.20238182,0.05607404052436394,0.05607404052436394,0.15304166666666666,3939997.51965557
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 7-13, 5 EDPs",7,5,baseline_vid,Existing VID,32490000.0,47400580.76775409,0.4589283092568203,0.4589283092568203,0.09543333333333333,29999.99971466888
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 7-13, 5 EDPs",7,5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,32490000.0,44021622.82334085,0.3549283725251107,0.3549283725251107,0.09543333333333333,29999.99971466888
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 7-13, 5 EDPs",7,5,two_group_latent_mixture,Two-group mixture,32490000.0,42412481.778484106,0.3054011012152695,0.3054011012152695,0.09543333333333333,29999.99971466888
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 7-13, 5 EDPs",7,5,pairwise_maxent_direct,Direct pair + higher-order inference,32490000.0,38763513.81256616,0.19309060672718256,0.19309060672718256,0.09543333333333333,29999.99971466888
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 7-13, 5 EDPs",7,5,pairwise_maxent_mixture,Mixture pair + higher-order inference,32490000.0,38525634.00771907,0.185768975306835,0.185768975306835,0.09543333333333333,29999.99971466888
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"full flight, 5 selected EDPs",13,5,baseline_vid,Existing VID,33130000.0,51207951.38646175,0.5456671109707742,0.5456671109707742,0.10445,9999.999672165946
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"full flight, 5 selected EDPs",13,5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,33130000.0,48222547.74159181,0.4555553196979116,0.4555553196979116,0.10445,9999.999672165946
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"full flight, 5 selected EDPs",13,5,two_group_latent_mixture,Two-group mixture,33130000.0,46693084.816088855,0.4093898223993014,0.4093898223993014,0.10445,9999.999672165946
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"full flight, 5 selected EDPs",13,5,pairwise_maxent_direct,Direct pair + higher-order inference,33130000.0,40892546.463180155,0.2343056584117161,0.2343056584117161,0.10445,9999.999672165946
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"full flight, 5 selected EDPs",13,5,pairwise_maxent_mixture,Mixture pair + higher-order inference,33130000.0,38867346.41716471,0.17317677081692465,0.17317677081692465,0.10445,9999.999672165946
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"noncontiguous weeks, 5 EDPs",6,5,baseline_vid,Existing VID,22720000.0,29409467.0001076,0.2944307658498064,0.2944307658498064,0.054433333333333334,-1.2578980403657386e-05
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"noncontiguous weeks, 5 EDPs",6,5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,22720000.0,28607327.79333833,0.2591253430166518,0.2591253430166518,0.054433333333333334,-1.2578980403657386e-05
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"noncontiguous weeks, 5 EDPs",6,5,two_group_latent_mixture,Two-group mixture,22720000.0,27970458.831401944,0.23109413870607148,0.23109413870607148,0.054433333333333334,-1.2578980403657386e-05
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"noncontiguous weeks, 5 EDPs",6,5,pairwise_maxent_direct,Direct pair + higher-order inference,22720000.0,26390007.624938533,0.16153202574553402,0.16153202574553402,0.054433333333333334,-1.2578980403657386e-05
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"noncontiguous weeks, 5 EDPs",6,5,pairwise_maxent_mixture,Mixture pair + higher-order inference,22720000.0,25179384.173425913,0.10824754284445039,0.10824754284445039,0.054433333333333334,-1.2578980403657386e-05
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 1-3, 10 EDPs",3,10,baseline_vid,Existing VID,14010000.0,15971895.587184818,0.1400353738176173,0.1400353738176173,0.014016666666666667,-3.3179140640083945e-28
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 1-3, 10 EDPs",3,10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,14010000.0,15908265.865447432,0.13549363779068035,0.13549363779068035,0.014016666666666667,-3.3179140640083945e-28
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 1-3, 10 EDPs",3,10,two_group_latent_mixture,Two-group mixture,14010000.0,15842534.824648917,0.13080191467872354,0.13080191467872354,0.014016666666666667,-3.3179140640083945e-28
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 1-3, 10 EDPs",3,10,pairwise_maxent_direct,Direct pair + higher-order inference,14010000.0,15402805.29780367,0.09941508192745682,0.09941508192745682,0.014016666666666667,-3.3179140640083945e-28
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 1-3, 10 EDPs",3,10,pairwise_maxent_mixture,Mixture pair + higher-order inference,14010000.0,14754060.95568502,0.053109275923270485,0.053109275923270485,0.014016666666666667,-3.3179140640083945e-28
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 1-12, 10 EDPs",12,10,baseline_vid,Existing VID,41390000.0,75073741.5382579,0.8138135186822396,0.8138135186822396,0.0927,-5.087701392591973e-18
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 1-12, 10 EDPs",12,10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,41390000.0,64644929.14266871,0.5618489766288647,0.5618489766288647,0.0927,-5.087701392591973e-18
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 1-12, 10 EDPs",12,10,two_group_latent_mixture,Two-group mixture,41390000.0,60418316.27008968,0.4597322123723044,0.4597322123723044,0.0927,-5.087701392591973e-18
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 1-12, 10 EDPs",12,10,pairwise_maxent_direct,Direct pair + higher-order inference,41390000.0,58473289.54474346,0.41273953961689935,0.41273953961689935,0.0927,-5.087701392591973e-18
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"weeks 1-12, 10 EDPs",12,10,pairwise_maxent_mixture,Mixture pair + higher-order inference,41390000.0,54172436.75124708,0.3088291073024179,0.3088291073024179,0.0927,-5.087701392591973e-18
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"full flight, 10 EDPs",13,10,baseline_vid,Existing VID,42230000.0,77400566.2561939,0.8328336788111274,0.8328336788111274,0.0975,-8.92871783122112e-18
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"full flight, 10 EDPs",13,10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,42230000.0,66508911.41938837,0.574920942917082,0.574920942917082,0.0975,-8.92871783122112e-18
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"full flight, 10 EDPs",13,10,two_group_latent_mixture,Two-group mixture,42230000.0,62435808.23459614,0.4784704767841852,0.4784704767841852,0.0975,-8.92871783122112e-18
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"full flight, 10 EDPs",13,10,pairwise_maxent_direct,Direct pair + higher-order inference,42230000.0,59902567.906184666,0.4184837297225827,0.4184837297225827,0.0975,-8.92871783122112e-18
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_00,0,"full flight, 10 EDPs",13,10,pairwise_maxent_mixture,Mixture pair + higher-order inference,42230000.0,55775645.909173764,0.3207588422726442,0.3207588422726442,0.0975,-8.92871783122112e-18
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 1-3, 2 EDPs",3,2,baseline_vid,Existing VID,6840000.0,6928420.000000002,0.012926900584795594,0.012926900584795594,0.029041666666666667,29988.775243739434
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 1-3, 2 EDPs",3,2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,6840000.0,6928423.197186828,0.012927368009770126,0.012927368009770126,0.029041666666666667,29988.775243739434
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 1-3, 2 EDPs",3,2,two_group_latent_mixture,Two-group mixture,6840000.0,6928412.518319637,0.012925806771876694,0.012925806771876694,0.029041666666666667,29988.775243739434
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 1-3, 2 EDPs",3,2,pairwise_maxent_direct,Direct pair + higher-order inference,6840000.0,6921069.458943546,0.011852260079465764,0.011852260079465764,0.029041666666666667,29988.775243739434
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 1-3, 2 EDPs",3,2,pairwise_maxent_mixture,Mixture pair + higher-order inference,6840000.0,6917419.324532554,0.011318614697741747,0.011318614697741747,0.029041666666666667,29988.775243739434
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 5-12, 2 EDPs",8,2,baseline_vid,Existing VID,24520000.0,28580450.000000007,0.1655974714518763,0.1655974714518763,0.12695833333333334,2659798.732923447
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 5-12, 2 EDPs",8,2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,24520000.0,26756458.69012718,0.09120957137549669,0.09120957137549669,0.12695833333333334,2659798.732923447
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 5-12, 2 EDPs",8,2,two_group_latent_mixture,Two-group mixture,24520000.0,26136788.3243268,0.06593753361854805,0.06593753361854805,0.12695833333333334,2659798.732923447
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 5-12, 2 EDPs",8,2,pairwise_maxent_direct,Direct pair + higher-order inference,24520000.0,25567225.3213536,0.042709026156345815,0.042709026156345815,0.12695833333333334,2659798.732923447
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 5-12, 2 EDPs",8,2,pairwise_maxent_mixture,Mixture pair + higher-order inference,24520000.0,25772348.5458591,0.051074573648413474,0.051074573648413474,0.12695833333333334,2659798.732923447
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"full flight, 2 EDPs",13,2,baseline_vid,Existing VID,27830000.0,33925200.0,0.21901545095220984,0.21901545095220984,0.15304166666666666,3880178.51965557
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"full flight, 2 EDPs",13,2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,27830000.0,31055164.266960517,0.11588804408769374,0.11588804408769374,0.15304166666666666,3880178.51965557
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"full flight, 2 EDPs",13,2,two_group_latent_mixture,Two-group mixture,27830000.0,30267368.578513935,0.08758061726604151,0.08758061726604151,0.15304166666666666,3880178.51965557
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"full flight, 2 EDPs",13,2,pairwise_maxent_direct,Direct pair + higher-order inference,27830000.0,29484214.246746212,0.059439965747258794,0.059439965747258794,0.15304166666666666,3880178.51965557
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"full flight, 2 EDPs",13,2,pairwise_maxent_mixture,Mixture pair + higher-order inference,27830000.0,29876390.044369847,0.07353180180991184,0.07353180180991184,0.15304166666666666,3880178.51965557
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 7-13, 5 EDPs",7,5,baseline_vid,Existing VID,31920000.0,45717502.299499266,0.4322525783051148,0.4322525783051148,0.0913,39999.99977261326
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 7-13, 5 EDPs",7,5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,31920000.0,42119093.03995317,0.3195204586451495,0.3195204586451495,0.0913,39999.99977261326
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 7-13, 5 EDPs",7,5,two_group_latent_mixture,Two-group mixture,31920000.0,41029569.223424,0.28538750699949883,0.28538750699949883,0.0913,39999.99977261326
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 7-13, 5 EDPs",7,5,pairwise_maxent_direct,Direct pair + higher-order inference,31920000.0,37134230.4277655,0.16335308357661352,0.16335308357661352,0.0913,39999.99977261326
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 7-13, 5 EDPs",7,5,pairwise_maxent_mixture,Mixture pair + higher-order inference,31920000.0,36947480.78751665,0.1575025309372385,0.1575025309372385,0.0913,39999.99977261326
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"full flight, 5 selected EDPs",13,5,baseline_vid,Existing VID,33240000.0,51207951.38646175,0.5405520874386808,0.5405520874386808,0.10445,9999.999672165946
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"full flight, 5 selected EDPs",13,5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,33240000.0,48359904.56448369,0.45487077510480406,0.45487077510480406,0.10445,9999.999672165946
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"full flight, 5 selected EDPs",13,5,two_group_latent_mixture,Two-group mixture,33240000.0,46867842.17702223,0.40998321832196855,0.40998321832196855,0.10445,9999.999672165946
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"full flight, 5 selected EDPs",13,5,pairwise_maxent_direct,Direct pair + higher-order inference,33240000.0,41569710.084428445,0.2505929628287739,0.2505929628287739,0.10445,9999.999672165946
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"full flight, 5 selected EDPs",13,5,pairwise_maxent_mixture,Mixture pair + higher-order inference,33240000.0,39942890.681572005,0.20165134421095082,0.20165134421095082,0.10445,9999.999672165946
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"noncontiguous weeks, 5 EDPs",6,5,baseline_vid,Existing VID,20860000.0,26571715.845297303,0.2738118813661219,0.2738118813661219,0.048666666666666664,-7.62379616416972e-06
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"noncontiguous weeks, 5 EDPs",6,5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,20860000.0,26119959.59086013,0.25215530157526983,0.25215530157526983,0.048666666666666664,-7.62379616416972e-06
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"noncontiguous weeks, 5 EDPs",6,5,two_group_latent_mixture,Two-group mixture,20860000.0,25538333.518793494,0.22427293953947716,0.22427293953947716,0.048666666666666664,-7.62379616416972e-06
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"noncontiguous weeks, 5 EDPs",6,5,pairwise_maxent_direct,Direct pair + higher-order inference,20860000.0,24235772.80613087,0.16182995235526706,0.16182995235526706,0.048666666666666664,-7.62379616416972e-06
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"noncontiguous weeks, 5 EDPs",6,5,pairwise_maxent_mixture,Mixture pair + higher-order inference,20860000.0,23263454.31846614,0.11521832782675656,0.11521832782675656,0.048666666666666664,-7.62379616416972e-06
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 1-3, 10 EDPs",3,10,baseline_vid,Existing VID,15030000.0,18316737.979462933,0.2186785082809669,0.2186785082809669,0.016325,-2.3511630366412122e-26
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 1-3, 10 EDPs",3,10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,15030000.0,17817219.39301364,0.18544373872346248,0.18544373872346248,0.016325,-2.3511630366412122e-26
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 1-3, 10 EDPs",3,10,two_group_latent_mixture,Two-group mixture,15030000.0,17411818.89475049,0.15847098434800339,0.15847098434800339,0.016325,-2.3511630366412122e-26
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 1-3, 10 EDPs",3,10,pairwise_maxent_direct,Direct pair + higher-order inference,15030000.0,17163275.678880647,0.14193450957289733,0.14193450957289733,0.016325,-2.3511630366412122e-26
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 1-3, 10 EDPs",3,10,pairwise_maxent_mixture,Mixture pair + higher-order inference,15030000.0,16066768.884812713,0.06897996572273538,0.06897996572273538,0.016325,-2.3511630366412122e-26
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 1-12, 10 EDPs",12,10,baseline_vid,Existing VID,41300000.0,75002553.5006486,0.8160424576428233,0.8160424576428233,0.0926,-5.33962759760608e-18
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 1-12, 10 EDPs",12,10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,41300000.0,64694003.12496196,0.5664407536310402,0.5664407536310402,0.0926,-5.33962759760608e-18
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 1-12, 10 EDPs",12,10,two_group_latent_mixture,Two-group mixture,41300000.0,60175668.60060209,0.45703798064411844,0.45703798064411844,0.0926,-5.33962759760608e-18
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 1-12, 10 EDPs",12,10,pairwise_maxent_direct,Direct pair + higher-order inference,41300000.0,58685654.6675347,0.4209601614415182,0.4209601614415182,0.0926,-5.33962759760608e-18
video_engagement_retargeting,Video or engagement retargeting,meta_video_engagement_retargeting_01,1,"weeks 1-12, 10 EDPs",12,10,pairwise_maxent_mixture,Mixture pair + higher-order inference,41300000.0,54674545.62269318,0.3238388770627889,0.3238388770627889,0.0926,-5.33962759760608e-18
